index,citations,year,Title,citations_average,predicted_citations
5677,9,2015,Associative Memory via a Sparse Recovery Model,3.0,123.38440097310989
5678,81,2015,Generalization in Adaptive Data Analysis and Holdout Reuse,27.0,78.81879455398301
5681,125,2015,On the Global Linear Convergence of Frank-Wolfe Optimization Variants,41.66666666666666,70.85170829712546
5684,24,2015,Scalable Inference for Gaussian Process Models with Black-Box Likelihoods,8.0,113.9030275082768
5685,5,2015,On the consistency theory of high dimensional variable screening,1.6666666666666667,37.29394356593188
5686,82,2015,Spectral Representations for Convolutional Neural Networks,27.33333333333333,610.7083148216601
5687,30,2015,Parallel Predictive Entropy Search for Batch Global Optimization of Expensive Objective Functions,10.0,53.21262891342237
5688,40,2015,Convolutional Neural Networks with Intra-Layer Recurrent Connections for Scene Labeling,13.333333333333336,317.39309819641704
5689,202,2015,Variational Dropout and the Local Reparameterization Trick,67.33333333333333,77.86258067189233
5691,33,2015,Principal Geodesic Analysis for Probability Measures under the Optimal Transport Metric,11.0,54.2025327898334
5692,12,2015,The Population Posterior and Bayesian Modeling on Streams,4.0,68.38220975999062
5699,24,2015,Differentially private subspace clustering,8.0,89.65963767640928
5701,16,2015,M-Statistic for Kernel Change-Point Detection,5.333333333333333,50.223723270487305
5702,214,2015,3D Object Proposals for Accurate Object Class Detection,71.33333333333333,64.48844969980584
5706,2,2015,Approximating Sparse PCA from Incomplete Data,0.6666666666666666,88.3558273675051
5708,16,2015,Learning Causal Graphs with Small Interventions,5.333333333333333,437.6375661434866
5710,877,2015,Character-level Convolutional Networks for Text Classification,292.3333333333333,369.4063838176157
5712,12,2015,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference,4.0,86.39879225594312
5714,21,2015,Explore no more: Improved high-probability regret bounds for non-stochastic bandits,7.0,78.91645101366633
5718,8,2015,Gaussian Process Random Fields,2.6666666666666665,92.20087789255878
5719,7,2015,A Theory of Decision Making Under Dynamic Context,2.333333333333333,44.88859747295327
5723,20,2015,Deep Poisson Factor Modeling,6.666666666666668,190.52762471306167
5724,26,2015,Statistical Topological Data Analysis - A Kernel Perspective,8.666666666666666,88.51368451290085
5725,23,2015,Bidirectional Recurrent Neural Networks as Generative Models,7.666666666666668,458.0258750689864
5726,7,2015,Robust Gaussian Graphical Modeling with the Trimmed Graphical Lasso,2.333333333333333,68.62331815088538
5727,491,2015,Attention-Based Models for Speech Recognition,163.66666666666666,171.73573397738616
5728,105,2015,The Human Kernel,35.0,122.25266779461649
5729,111,2015,Generative Image Modeling Using Spatial LSTMs,37.0,204.5068382717535
5732,78,2015,Path-SGD: Path-Normalized Optimization in Deep Neural Networks,26.0,418.9865939217505
5733,3,2015,Sample Complexity Bounds for Iterative Stochastic Policy Optimization,1.0,100.57956397780471
5736,24,2015,Dependent Multinomial Models Made Easy: Stick-Breaking with the Polya-gamma Augmentation,8.0,50.27952992602249
5737,12,2015,Submodular Hamming Metrics,4.0,19.39519149060816
5738,12,2015,Large-scale probabilistic predictors with and without guarantees of validity,4.0,59.37959888723163
5742,9,2015,Column Selection via Adaptive Sampling,3.0,92.84753212905987
5743,14,2015,Secure Multi-party Differential Privacy,4.666666666666667,47.363440568636875
5744,4,2015,An Active Learning Framework using Sparse-Graph Codes for Sparse Polynomials and Graph Sketching,1.3333333333333333,306.34614007710394
5745,14,2015,Bayesian Active Model Selection with an Application to Automated Audiometry,4.666666666666667,90.683305504753
5749,10,2015,Color Constancy by Learning to Predict Chromaticity from Luminance,3.333333333333333,330.0594476340854
5751,21,2015,Fast Distributed k-Center Clustering with Outliers on Massive Data,7.0,115.25466638498122
5752,44,2015,Subset Selection by Pareto Optimization,14.666666666666664,126.44929268579457
5754,77,2015,On the Pseudo-Dimension of Nearly Optimal Auctions,25.66666666666667,34.54003279477767
5755,580,2015,BinaryConnect: Training Deep Neural Networks with binary weights during propagations,193.33333333333331,405.1122279510261
5759,16,2015,Preconditioned Spectral Descent for Deep Learning,5.333333333333333,591.7182756612508
5765,9,2015,Anytime Influence Bounds and the Explosive Behavior of Continuous-Time Diffusion Networks,3.0,191.52179138608744
5766,4,2015,Estimating Mixture Models via Mixtures of Polynomials,1.3333333333333333,124.20226396805042
5768,52,2015,Communication Complexity of Distributed Convex Learning and Optimization,17.333333333333332,455.66326102950234
5770,2,2015,Market Scoring Rules Act As Opinion Pools For Risk-Averse Agents,0.6666666666666666,12.229763346436224
5772,10,2015,From random walks to distances on unweighted graphs,3.333333333333333,43.5501615787172
5773,12,2015,Decomposition Bounds for Marginal MAP,4.0,35.30913016560088
5783,5,2015,Fixed-Length Poisson MRF: Adding Dependencies to the Multinomial,1.6666666666666667,4.005631537379302
5784,30,2015,Competitive Distribution Estimation: Why is Good-Turing Good,10.0,36.908097577188464
5787,6,2015,Softstar: Heuristic-Guided Probabilistic Inference,2.0,67.00831472880984
5788,7,2015,No-Regret Learning in Bayesian Games,2.333333333333333,467.85823463543056
5789,58,2015,Accelerated Mirror Descent in Continuous and Discrete Time,19.33333333333333,44.56803293155989
5790,16,2015,High-dimensional neural spike train analysis with generalized count linear dynamical systems,5.333333333333333,122.98576659501286
5791,18,2015,"Streaming, Distributed Variational Inference for Bayesian Nonparametrics",6.0,146.76230017813512
5792,2,2015,Estimating Jaccard Index with Missing Observations: A Matrix Calibration Approach,0.6666666666666666,38.4855290747914
5793,19,2015,Rethinking LDA: Moment Matching for Discrete ICA,6.333333333333332,24.506090951470167
5800,2,2015,Fast Classification Rates for High-dimensional Gaussian Generative Models,0.6666666666666666,175.0474886194107
5801,889,2015,Learning both Weights and Connections for Efficient Neural Network,296.3333333333333,491.72860653952097
5803,5,2015,A Bayesian Framework for Modeling Confidence in Perceptual Decision Making,1.6666666666666667,60.743182335928175
5805,4,2015,Spectral Norm Regularization of Orthonormal Representations for Graph Transduction,1.3333333333333333,99.84402197952342
5808,28,2015,Efficient Non-greedy Optimization of Decision Trees,9.333333333333334,127.90951023421913
5810,9,2015,Optimal Ridge Detection using Coverage Risk,3.0,117.26290198578467
5811,5,2015,A Tractable Approximation to Optimal Point Process Filtering: Application to Neural Encoding,1.6666666666666667,138.94491169052537
5814,18,2015,Efficient and Parsimonious Agnostic Active Learning,6.0,471.52029123348177
5819,10,2015,On the Accuracy of Self-Normalized Log-Linear Models,3.333333333333333,117.67963048901571
5824,21,2015,Collaboratively Learning Preferences from Ordinal Data,7.0,440.4512332341451
5825,24,2015,Distributed Submodular Cover: Succinctly Summarizing Massive Data,8.0,67.77902361069246
5826,13,2015,Large-Scale Bayesian Multi-Label Learning via Topic-Based Label Embeddings,4.333333333333333,310.8512827316902
5827,14,2015,Finite-Time Analysis of Projected Langevin Monte Carlo,4.666666666666667,48.05329082186693
5828,772,2015,Deep Generative Image Models using a ￼Laplacian Pyramid of Adversarial Networks,257.3333333333333,430.41854678234694
5829,4,2015,Discrete Rényi Classifiers,1.3333333333333333,24.496892798189908
5831,15,2015,Efficient Learning of Continuous-Time Hidden Markov Models for Disease Progression,5.0,325.65924846378033
5833,4,2015,Online Prediction at the Limit of Zero Temperature,1.3333333333333333,42.40496699519935
5837,26,2015,Online Rank Elicitation for Plackett-Luce: A Dueling Bandits Approach,8.666666666666666,35.70981557727594
5838,24,2015,Efficient Learning by Directed Acyclic Graph For Resource Constrained Prediction,8.0,312.8839706316923
5840,60,2015,Randomized Block Krylov Methods for Stronger and Faster Approximate Singular Value Decomposition,20.0,23.947177684330587
5842,9,2015,Compressive spectral embedding: sidestepping the SVD,3.0,50.34473890001038
5845,27,2015,Training Restricted Boltzmann Machine via the ￼Thouless-Anderson-Palmer free energy,9.0,93.10595249946492
5848,23,2015,Semi-Supervised Factored Logistic Regression for High-Dimensional Neuroimaging Data,7.666666666666668,88.14261599778105
5849,102,2015,Accelerated Proximal Gradient Methods for Nonconvex Programming,34.0,67.19833515756893
5851,33,2015,Variance Reduced Stochastic Gradient Descent with Neighbors,11.0,95.29852046838546
5852,68,2015,Taming the Wild: A Unified Analysis of Hogwild-Style Algorithms,22.66666666666667,70.42944543894217
5856,13,2015,Multi-Layer Feature Reduction for Tree Structured Group Lasso via Hierarchical Projection,4.333333333333333,85.18858854312435
5857,23,2015,Adversarial Prediction Games for Multivariate Losses,7.666666666666668,74.13306254668886
5858,20,2015,The Poisson Gamma Belief Network,6.666666666666668,73.78932650663712
5859,7,2015,HONOR: Hybrid Optimization for NOn-convex Regularized problems,2.333333333333333,84.69032199172251
5860,8,2015,Algorithmic Stability and Uniform Generalization,2.6666666666666665,22.12232831470259
5861,356,2015,Deep Convolutional Inverse Graphics Network,118.66666666666669,242.6162480380833
5862,24,2015,A Generalization of Submodular Cover via the Diminishing Return Property on the Integer Lattice,8.0,37.26504477412398
5865,4,2015,When are Kalman-Filter Restless Bandits Indexable?,1.3333333333333333,10.957468770407337
5867,48,2015,Optimal Rates for Random Fourier Features,16.0,69.38951788436341
5869,58,2015,Optimal Testing for Properties of Distributions,19.33333333333333,38.61720351774917
5870,1,2015,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions,0.3333333333333333,26.72784115427749
5871,19,2015,Inverse Reinforcement Learning with Locally Consistent Reward Functions,6.333333333333332,336.746981060122
5872,14,2015,BACKSHIFT: Learning causal cyclic graphs from unknown shift interventions,4.666666666666667,275.02533071873694
5874,9,2015,Streaming Min-max Hypergraph Partitioning,3.0,8.361581920779916
5878,17,2015,Online Learning with Adversarial Delays,5.666666666666668,580.7989650904785
5879,31,2015,Combinatorial Cascading Bandits,10.333333333333334,22.7282087401135
5882,10,2015,Is Approval Voting Optimal Given Approval Votes?,3.333333333333333,21.30707854997966
5883,119,2015,A Complete Recipe for Stochastic Gradient MCMC,39.66666666666666,89.84713488026748
5884,20,2015,"Fast, Provable Algorithms for Isotonic Regression in all L_p-norms",6.666666666666668,74.2255559044004
5886,1163,2015,Spatial Transformer Networks,387.66666666666674,597.9262148865422
5887,88,2015,Structured Transforms for Small-Footprint Deep Learning,29.33333333333333,473.4740575080944
5889,9,2015,Infinite Factorial Dynamical Model,3.0,54.43085699650058
5890,20,2015,Matrix Manifold Optimization for Gaussian Mixtures,6.666666666666668,146.67614420468868
5892,8,2015,Fast Lifted MAP Inference via Partitioning,2.6666666666666665,95.27525838069612
5893,13,2015,Learning with Group Invariant Features: A Kernel Perspective.,4.333333333333333,390.64206374457564
5894,20,2015,Tractable Learning for Complex Probability Queries,6.666666666666668,414.6975061976218
5895,24,2015,Matrix Completion Under Monotonic Single Index Models,8.0,110.92910722992261
5896,180,2015,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets,60.0,36.18738035809065
5897,131,2015,Weakly-supervised Disentangling with Recurrent Transformations for 3D View Synthesis,43.66666666666666,66.8064329151701
5898,47,2015,Matrix Completion with Noisy Side Information,15.666666666666664,85.02015578980115
5899,25,2015,On the Optimality of Classifier Chain for Multi-label Classification,8.333333333333334,90.38901032297262
5900,253,2015,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,84.33333333333333,44.95424893571175
5902,11,2015,On Elicitation Complexity,3.6666666666666665,14.38997748632198
5903,4,2015,Embedding Inference for Structured Multilabel Prediction,1.3333333333333333,95.00338878388403
5904,30,2015,Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets,10.0,324.1723259518677
5910,20,2015,Visalogy: Answering Visual Analogy Questions,6.666666666666668,36.595194509314254
5911,92,2015,Hidden Technical Debt in Machine Learning Systems,30.66666666666667,379.26052683976906
5912,11,2015,"Reflection, Refraction, and Hamiltonian Monte Carlo",3.6666666666666665,11.500328855050178
5913,37,2015,On the Limitation of Spectral Methods: From the Gaussian Hidden Clique Problem to Rank-One Perturbations of Gaussian Tensors,12.333333333333336,66.68402897119532
5915,32,2015,Spherical Random Features for Polynomial Kernels,10.666666666666666,62.1369517357726
5916,9,2015,Learning Large-Scale Poisson DAG Models based on OverDispersion Scoring,3.0,339.2090425391239
5918,1,2015,Maximum Likelihood Learning With Arbitrary Treewidth via Fast-Mixing Parameter Sets,0.3333333333333333,254.3936605333623
5919,4,2015,Cornering Stationary and Restless Mixing Bandits with Remix-UCB,1.3333333333333333,8.035312387914427
5920,142,2015,Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation,47.33333333333334,265.0013052421225
5921,51,2015,Shepard Convolutional Neural Networks,17.0,641.4494208208359
5923,8,2015,"Saliency, Scale and Information: Towards a Unifying Theory",2.6666666666666665,60.135577468421495
5924,25,2015,Halting in Random Walk Kernels,8.333333333333334,49.116299215032086
5925,13,2015,Calibrated Structured Prediction,4.333333333333333,79.2010535999601
5926,260,2015,Texture Synthesis Using Convolutional Neural Networks,86.66666666666669,512.5888944611628
5929,13,2015,Latent Bayesian melding for integrating individual and population models,4.333333333333333,190.14795912740558
5931,26,2015,Precision-Recall-Gain Curves: PR Analysis Done Right,8.666666666666666,26.019578275705502
5933,33,2015,Learning with Incremental Iterative Regularization,11.0,537.2023014853486
5934,27,2015,GAP Safe screening rules for sparse multi-task and multi-class models,9.0,119.36732899189599
5937,11,2015,Learning From Small Samples: An Analysis of Simple Decision Heuristics,3.6666666666666665,332.6136529223539
5938,72,2015,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning,24.0,366.3493676861486
5939,19,2015,Fast Second Order Stochastic Backpropagation for Variational Inference,6.333333333333332,103.32097177035132
5941,102,2015,Automatic Variational Inference in Stan,34.0,85.25640637608338
5942,5,2015,Robust Spectral Inference for Joint Stochastic Matrix Factorization,1.6666666666666667,158.22428280887064
5943,385,2015,Semi-supervised Learning with Ladder Networks,128.33333333333334,783.592133811568
5945,26,2015,Supervised Learning for Dynamical System Learning,8.666666666666666,873.4900493477319
5948,14,2015,Matrix Completion from Fewer Entries: Spectral Detectability and Rank Estimation,4.666666666666667,82.87432668786062
5949,114,2015,"Parallel Multi-Dimensional LSTM, With Application to Fast Biomedical Volumetric Image Segmentation",38.0,80.68405033911034
5950,23,2015,Adaptive Primal-Dual Splitting Methods for Statistical Learning and Image Processing,7.666666666666668,295.5093770276894
5951,29,2015,Expressing an Image Stream with a Sequence of Natural Sentences,9.666666666666666,121.77957997245558
5954,22,2015,On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs,7.333333333333332,59.82718014095278
5955,276,2015,Action-Conditional Video Prediction using Deep Networks in Atari Games,92.0,326.31868293557045
5956,26,2015,Algorithms with Logarithmic or Sublinear Regret for Constrained Contextual Bandits,8.666666666666666,45.792055877662236
5957,4,2015,Empirical Localization of Homogeneous Divergences on Discrete Sample Spaces,1.3333333333333333,17.56317549470383
5959,14,2015,On some provably correct cases of variational inference for topic models,4.666666666666667,109.49902360088545
5960,14,2015,Rectified Factor Networks,4.666666666666667,508.4632488927375
5961,49,2015,Fast Two-Sample Testing with Analytic Representations of Probability Measures,16.333333333333332,73.93890822199751
5963,15,2015,Kullback-Leibler Proximal Variational Inference,5.0,68.50269530217955
5964,687,2015,Teaching Machines to Read and Comprehend,229.0,69.35888108813128
5965,26,2015,Sum-of-Squares Lower Bounds for Sparse PCA,8.666666666666666,65.09640031842842
5966,48,2015,Fast and Guaranteed Tensor Decomposition via Sketching,16.0,73.77259807137033
5967,2,2015,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk,0.6666666666666666,61.35753159605356
5968,2,2015,Probabilistic Curve Learning: Coulomb Repulsion and the Electrostatic Gaussian Process,0.6666666666666666,307.8860968784126
5969,44,2015,Max-Margin Majority Voting for Learning from Crowds,14.666666666666664,361.3414580429159
5975,11,2015,Sparse Linear Programming via Primal and Dual Augmented Coordinate Descent,3.6666666666666665,90.92446753584865
5976,5,2015,Semi-Proximal Mirror-Prox for Nonsmooth Composite Minimization,1.6666666666666667,31.838515129013825
5977,111,2015,Fast Randomized Kernel Ridge Regression with Statistical Guarantees,37.0,76.37610970237913
5978,458,2015,Grammar as a Foreign Language,152.66666666666666,56.385007855304096
5983,17,2015,Max-Margin Deep Generative Models,5.666666666666668,292.89270437893737
5985,44,2015,A Reduced-Dimension fMRI Shared Response Model,14.666666666666664,33.41818680619782
5986,13,2015,Expectation Particle Belief Propagation,4.333333333333333,34.98248971169859
5989,8,2015,Discriminative Robust Transformation Learning,2.6666666666666665,552.7653260904593
5990,436,2015,Pointer Networks,145.33333333333334,789.3293053077155
5991,22,2015,Online Learning with Gaussian Payoffs and Side Observations,7.333333333333332,390.0759906897792
5993,18,2016,Testing for Differences in Gaussian Graphical Models: Applications to Brain Connectivity,9.0,93.86066054484374
5995,5,2016,High Dimensional Structured Superposition Models,2.5,131.6435509689135
5998,28,2016,Achieving budget-optimality with adaptive schemes in crowdsourcing,14.0,21.859248167968815
6000,9,2016,A scalable end-to-end Gaussian process adapter for irregularly sampled time series classification,4.5,82.13889872739745
6001,6,2016,Following the Leader and Fast Rates in Linear Prediction: Curved Constraint Sets and Other Regularities,3.0,37.980325043206264
6002,59,2016,Regularization With Stochastic Transformations and Perturbations for Deep Semi-Supervised Learning,29.5,415.90129762994536
6005,14,2016,Homotopy Smoothing for Non-Smooth Problems with Lower Complexity than O(1/\epsilon),7.0,23.22846846225824
6006,7,2016,Multi-armed Bandits: Competing with Optimal Sequences,3.5,64.35677428486487
6009,13,2016,The Power of Optimization from Samples,6.5,96.7434011703959
6011,10,2016,Learning Sparse Gaussian Graphical Models with Overlapping Blocks,5.0,421.5763991362896
6012,64,2016,Sequential Neural Models with Stochastic Layers,32.0,298.3799531962286
6014,6,2016,Variational Information Maximization for Feature Selection,3.0,107.80309803387236
6016,29,2016,End-to-End Kernel Learning with Supervised Convolutional Kernel Networks,14.5,573.4388353122409
6017,30,2016,Regularized Nonlinear Acceleration,15.0,31.335235368046554
6018,4,2016,Balancing Suspense and Surprise: Timely Decision Making with Endogenous Information Acquisition,2.0,23.07762654442748
6019,18,2016,Finite Sample Prediction and Recovery Bounds for Ordinal Embedding,9.0,52.344530440279634
6021,17,2016,Deep Learning for Predicting Human Strategic Behavior,8.5,473.41597335022374
6022,11,2016,Linear-Memory and Decomposition-Invariant Linearly Convergent Conditional Gradient Algorithm for Structured Polytopes,5.5,63.858527629925554
6023,7,2016,Probing the Compositionality of Intuitive Functions,3.5,68.11234824135374
6024,5,2016,Minimax Estimation of Maximum Mean Discrepancy with Radial Kernels,2.5,52.799660565243
6025,11,2016,Mixed Linear Regression with Multiple Components,5.5,86.25494690724797
6026,24,2016,An Online Sequence-to-Sequence Model Using Partial Conditioning,12.0,220.86239204803238
6028,4,2016,The Forget-me-not Process,2.0,24.050395794051795
6030,5,2016,Optimistic Gittins Indices,2.5,1.6709740259740258
6033,16,2016,LightRNN: Memory and Computation-Efficient Recurrent Neural Networks,8.0,395.11663565230265
6034,7,2016,Measuring the reliability of MCMC inference with bidirectional Monte Carlo,3.5,36.22349181437318
6035,4,2016,Preference Completion from Partial Rankings,2.0,10.54550981289952
6036,117,2016,Unsupervised Learning of 3D Structure from Images,58.5,480.00364613394265
6037,41,2016,Orthogonal Random Features,20.5,72.60669628153839
6038,36,2016,Stochastic Variational Deep Kernel Learning,18.0,646.1114041473847
6039,5,2016,Gradient-based Sampling: An Adaptive Importance Sampling for Least-squares,2.5,66.5870792275219
6040,44,2016,Direct Feedback Alignment Provides Learning in Deep Neural Networks,22.0,632.5456403801888
6042,3,2016,Using Social Dynamics to Make Individual Predictions: Variational Inference with a Stochastic Kinetic Model,1.5,111.662099804537
6043,8,2016,Adversarial Multiclass Classification: A Risk Minimization Perspective,4.0,99.92259800335563
6046,1,2016,The Robustness of Estimator Composition,0.5,9.43091697532487
6048,6,2016,Deep Learning Games,3.0,912.4050531133847
6052,22,2016,Safe Policy Improvement by Minimizing Robust Baseline Regret,11.0,59.60916702391165
6054,18,2016,Adaptive Skills Adaptive Partitions (ASAP),9.0,31.442941527757643
6055,1277,2016,Improved Techniques for Training GANs,638.5,309.61857337081307
6056,5,2016,Reconstructing Parameters of Spreading Models from Partial Observations,2.5,81.97783050064893
6057,15,2016,Flexible Models for Microclustering with Application to Entity Resolution,7.5,87.59310644953348
6059,1,2016,Adaptive Maximization of Pointwise Submodular Functions With Budget Constraint,0.5,26.55032063122135
6062,38,2016,Efficient Second Order Online Learning by Sketching,19.0,384.83296529943885
6063,35,2016,A Powerful Generative Model Using Random Weights for the Deep Image Representation,17.5,235.9920532904481
6066,21,2016,Coin Betting and Parameter-Free Online Learning,10.5,366.966259914421
6067,16,2016,Distributed Flexible Nonlinear Tensor Factorization,8.0,114.69021237258707
6074,49,2016,Dialog-based Language Learning,24.5,705.6577500503136
6075,7,2016,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions,3.5,10.862621892767972
6077,191,2016,Deep Exploration via Bootstrapped DQN,95.5,195.9500358015684
6080,55,2016,Stochastic Optimization for Large-scale Optimal Transport,27.5,139.79631273993277
6084,51,2016,Understanding Probabilistic Sparse Gaussian Process Approximations,25.5,120.52356819811843
6088,10,2016,Faster Projection-free Convex Optimization over the Spectrahedron,5.0,58.571916228798116
6090,2,2016,A Bio-inspired Redundant Sensing Architecture,1.0,15.204343202121114
6091,8,2016,Large-Scale Price Optimization via Network Flow,4.0,135.57779961390776
6092,34,2016,Guided Policy Search via Approximate Mirror Descent,17.0,70.0371686343751
6093,17,2016,Coevolutionary Latent Feature Processes for Continuous-Time User-Item Interactions,8.5,110.37269766349736
6094,13,2016,Exploiting the Structure: Stochastic Gradient Methods Using Raw Clusters,6.5,134.213379526913
6098,13,2016,Dual Space Gradient Descent for Online Learning,6.5,427.4739728867726
6099,161,2016,Unsupervised Domain Adaptation with Residual Transfer Networks,80.5,305.4468281787071
6103,95,2016,Multimodal Residual Learning for Visual QA,47.5,454.21252399312397
6105,231,2016,Unsupervised Learning for Physical Interaction through Video Prediction,115.5,352.0873015924632
6107,47,2016,Proximal Stochastic Methods for Nonsmooth Nonconvex Finite-Sum Optimization,23.5,83.13964257210438
6108,18,2016,Neurally-Guided Procedural Models: Amortized Inference for Procedural Graphics Programs using Neural Networks,9.0,286.1125366959215
6109,14,2016,Adaptive Newton Method for Empirical Risk Minimization to Statistical Accuracy,7.0,50.36815375107151
6113,76,2016,Universal Correspondence Network,38.0,93.92606952576774
6115,4,2016,Unsupervised Risk Estimation Using Only Conditional Independence Structure,2.0,114.25835349468846
6118,5,2016,Fundamental Limits of Budget-Fidelity Trade-off in Label Crowdsourcing,2.5,9.681369201381019
6120,2,2016,Optimistic Bandit Convex Optimization,1.0,96.18874366872373
6121,10,2016,Probabilistic Linear Multistep Methods,5.0,88.33534038021003
6122,2,2016,Optimal spectral transportation with application to music transcription,1.0,58.0056955664407
6123,149,2016,Dynamic Network Surgery for Efficient DNNs,74.5,126.81522148441567
6124,4,2016,Optimal Tagging with Markov Chain Optimization,2.0,92.54748126405418
6125,7,2016,Natural-Parameter Networks: A Class of Probabilistic Neural Networks,3.5,582.8826742280031
6127,3,2016,Structured Matrix Recovery via the Generalized Dantzig Selector,1.5,89.38098795432832
6129,54,2016,DeepMath - Deep Sequence Models for Premise Selection,27.0,267.23722551548065
6130,3,2016,Mixed vine copulas as joint models of spike counts and local field potentials,1.5,71.13992532660171
6131,97,2016,RETAIN: An Interpretable Predictive Model for Healthcare using Reverse Time Attention Mechanism,48.5,87.08080545980374
6132,6,2016,Boosting with Abstention,3.0,37.614235153476734
6133,5,2016,Estimating the Size of a Large Network and its Communities from a Random Sample,2.5,69.27815310847826
6135,6,2016,A state-space model of cross-region dynamic connectivity in MEG/EEG,3.0,47.155617501013054
6137,3,2016,Scaling Factorial Hidden Markov Models: Stochastic Variational Inference without Messages,1.5,113.35899400158749
6138,124,2016,Perspective Transformer Nets: Learning Single-View 3D Object Reconstruction without 3D Supervision,62.0,224.3142355183585
6139,0,2016,Estimating Nonlinear Neural Response Functions using GP Priors and Kronecker Methods,0.0,148.55424834878048
6140,0,2016,Constraints Based Convex Belief Propagation,0.0,56.395845017531485
6141,6,2016,Geometric Dirichlet Means Algorithm for topic inference,3.0,161.36847322405046
6142,25,2016,Maximization of Approximately Submodular Functions,12.5,26.151867872621562
6145,130,2016,Global Optimality of Local Search for Low Rank Matrix Recovery,65.0,77.29518888325357
6146,26,2016,Brains on Beats,13.0,4.456060606060605
6148,2,2016,Regret Bounds for Non-decomposable Metrics with Missing Labels,1.0,39.215318445060916
6149,8,2016,Fast recovery from a union of subspaces,4.0,41.78542915222941
6150,16,2016,Bayesian latent structure discovery from multi-neuron recordings,8.0,160.0869179935727
6152,16,2016,Correlated-PCA: Principal Components' Analysis when Data and Noise are Correlated,8.0,55.4852305720854
6153,15,2016,A Communication-Efficient Parallel Algorithm for Decision Tree,7.5,74.8997869622999
6155,9,2016,Stochastic Three-Composite Convex Minimization,4.5,78.12015156516694
6156,86,2016,Cooperative Inverse Reinforcement Learning,43.0,576.1384686542679
6157,6,2016,"Threshold Bandits, With and Without Censored Feedback",3.0,15.971425519459496
6158,39,2016,Tree-Structured Reinforcement Learning for Sequential Object Localization,19.5,361.4675630046949
6159,28,2016,A Probabilistic Framework for Deep Learning,14.0,727.0545783090217
6161,28,2016,Fast and accurate spike sorting of high-channel count probes with KiloSort,14.0,27.93278765325931
6162,13,2016,Improved Regret Bounds for Oracle-Based Adversarial Contextual Bandits,6.5,88.07736179561492
6164,20,2016,Ancestral Causal Inference,10.0,65.68618456607528
6166,15,2016,Gaussian Processes for Survival Analysis,7.5,125.48998594212281
6167,6,2016,A forward model at Purkinje cell synapses facilitates cerebellar anticipatory control,3.0,21.029627063233207
6169,2,2016,Approximate maximum entropy principles via Goemans-Williamson with applications to provable variational methods,1.0,53.87576308438957
6170,5,2016,Leveraging Sparsity for Efficient Submodular Data Summarization,2.5,75.12101770814049
6172,93,2016,Deep ADMM-Net for Compressive Sensing MRI,46.5,123.98340709011963
6174,2,2016,Learning Parametric Sparse Models for Image Super-Resolution,1.0,433.03769337633287
6177,8,2016,Yggdrasil: An Optimized System for Training Deep Decision Trees at Scale,4.0,144.67303275971346
6186,5,2016,Linear Relaxations for Finding Diverse Elements in Metric Spaces,2.5,32.18878658306455
6188,2,2016,On Graph Reconstruction via Empirical Risk Minimization: Fast Learning Rates and Scalability,1.0,267.9818113444714
6189,3,2016,Consistent Kernel Mean Estimation for Functions of Random Variables,1.5,73.52130494005146
6190,3,2016,Learning from Rational Behavior: Predicting Solutions to Unknown Linear Programs,1.5,276.8224593515347
6192,47,2016,Maximal Sparsity with Deep Networks?,23.5,556.2046000638144
6193,1,2016,The Product Cut,0.5,8.183312842182325
6194,281,2016,f-GAN: Training Generative Neural Samplers using Variational Divergence Minimization,140.5,234.8218648048406
6195,2,2016,Sparse Support Recovery with Non-smooth Loss Functions,1.0,91.65786224131054
6197,211,2016,Hierarchical Deep Reinforcement Learning: Integrating Temporal Abstraction and Intrinsic Motivation,105.5,343.6269443617554
6200,19,2016,Stochastic Gradient Methods for Distributionally Robust Optimization with f-divergences,9.5,114.48061634712691
6206,3,2016,Can Peripheral Representations Improve Clutter Metrics on Complex Scenes?,1.5,51.95280253221139
6209,17,2016,Relevant sparse codes with variational information bottleneck,8.5,96.607393372162
6211,28,2016,Stochastic Multiple Choice Learning for Training Diverse Deep Ensembles,14.0,442.7825178610544
6212,31,2016,Collaborative Recurrent Autoencoder: Recommend while Learning to Fill in the Blanks,15.5,273.6395542307541
6213,3,2016,Infinite Hidden Semi-Markov Modulated Interaction Point Process,1.5,46.72070654830592
6214,55,2016,Reward Augmented Maximum Likelihood for Neural Structured Prediction,27.5,163.8703737141839
6215,25,2016,Gaussian Process Bandit Optimisation with Multi-fidelity Evaluations,12.5,67.91284901952683
6216,31,2016,Temporal Regularized Matrix Factorization for High-dimensional Time Series Prediction,15.5,90.25615104270008
6218,15,2016,Online and Differentially-Private Tensor Decomposition,7.5,39.951525806520884
